,POSTAL,LATITUDE,LONGITUDE,chinese,malay,indian,hdb_town
5543,823604,1.40366537588463,103.907532294779,0,0,0,PUNGGOL
5544,560605,1.37967157676416,103.836487400764,1,0,0,ANG MO KIO
5545,470605,1.33023693207314,103.913508109392,0,1,1,BEDOK
5546,120605,1.30538490099306,103.768020281,0,0,0,CLEMENTI
5547,510605,1.37714407371089,103.94300000834,0,0,0,PASIR RIS
5548,530605,1.37096742046403,103.88649685593,0,0,0,HOUGANG
5549,640605,1.33845797373748,103.699564382012,0,0,0,JURONG WEST
5550,670605,1.38080486799859,103.761856783214,0,0,0,BUKIT PANJANG
5551,760605,1.42172608902193,103.836336375801,0,0,0,YISHUN
5552,560606,1.37932777238671,103.83673603156,0,0,0,ANG MO KIO
5553,470606,1.33122228560871,103.913799878266,0,1,0,BEDOK
5554,120606,1.30485353584518,103.767990336741,0,0,0,CLEMENTI
5555,530606,1.3706773440242,103.885941015073,0,0,0,HOUGANG
5556,640606,1.33793644267156,103.699282789577,0,0,0,JURONG WEST
5557,670606,1.38129574701623,103.761571341904,0,0,0,BUKIT PANJANG
5558,730606,1.43672576257891,103.797147612705,0,1,1,WOODLANDS
5559,760606,1.42133417332717,103.836318252115,0,0,1,YISHUN
5560,560607,1.38046758670091,103.838816721629,1,0,0,ANG MO KIO
5561,680607,1.39901658579842,103.744182210841,0,0,0,CHOA CHU KANG
5562,120607,1.30423592481834,103.76785339614,0,0,0,CLEMENTI
5563,530607,1.3702520267426,103.886157677641,0,0,0,HOUGANG
5564,640607,1.33797491687292,103.699697593715,0,0,0,JURONG WEST
5565,760607,1.42138604430426,103.835604224236,0,0,0,YISHUN
5566,470608,1.33184129947186,103.913196235939,0,0,0,BEDOK
5567,680608,1.39846759912749,103.744645761889,0,0,0,CHOA CHU KANG
5568,120608,1.30434110257324,103.766529796163,0,0,0,CLEMENTI
5569,510608,1.37582149131802,103.943078888008,0,0,0,PASIR RIS
5570,530608,1.37084420462336,103.885431882212,0,0,0,HOUGANG
5571,760608,1.4207774664772,103.835219474502,0,0,0,YISHUN
5572,560609,1.37925113811966,103.838031514738,1,0,0,ANG MO KIO
5573,470609,1.33183921459218,103.912364855077,0,0,0,BEDOK
5574,120609,1.30409242562108,103.765522148085,0,0,0,CLEMENTI
5575,510609,1.37548734417666,103.942727425752,0,0,0,PASIR RIS
5576,530609,1.37024550204274,103.885525038695,0,0,0,HOUGANG
5577,640609,1.33793586799435,103.700586485479,0,0,0,JURONG WEST
5578,730609,1.43597624869668,103.796213561468,0,0,1,WOODLANDS
5579,760609,1.42098979316417,103.836352971103,0,0,0,YISHUN
5580,471609,1.33182858762708,103.91189196562,0,0,0,BEDOK
5581,460061,1.32510871928237,103.920738188884,0,0,0,BEDOK
5582,370061,1.32573742833728,103.887054329523,0,0,0,GEYLANG
5583,310061,1.33645683383018,103.852110981584,1,0,0,TOA PAYOH
5584,100061,1.27570500784019,103.812007084346,1,0,0,BUKIT MERAH
5585,142061,1.29386098878546,103.811583887322,1,0,0,QUEENSTOWN
5586,143061,1.29375107969483,103.811956712048,1,0,0,QUEENSTOWN
5587,144061,1.29423642591379,103.812035249623,1,0,0,QUEENSTOWN
5588,560610,1.37939470300077,103.839157232686,1,0,0,ANG MO KIO
5589,470610,1.33084879115082,103.912214924772,0,0,0,BEDOK
5590,120610,1.30454704525517,103.768773617907,0,0,0,CLEMENTI
5591,510610,1.3753110119026,103.942047305582,0,0,0,PASIR RIS
5592,530610,1.37031263468239,103.88512562936,0,0,0,HOUGANG
5593,670610,1.38340067966504,103.761236851817,0,0,0,BUKIT PANJANG
5594,730610,1.4353788069886,103.796347725251,0,0,1,WOODLANDS
5595,760610,1.42057938136498,103.836103032168,0,0,0,YISHUN
5596,560611,1.37829205175133,103.83725190016,1,0,0,ANG MO KIO
5597,470611,1.33101555033747,103.915165583026,0,0,0,BEDOK
5598,680611,1.39974204768206,103.743861775626,0,0,0,CHOA CHU KANG
5599,120611,1.3036973994055,103.769476900942,0,0,0,CLEMENTI
5600,510611,1.37505768778741,103.942533878557,0,0,0,PASIR RIS
5601,530611,1.36997181721607,103.884745365702,0,0,0,HOUGANG
5602,730611,1.43542609193713,103.796998842033,0,1,0,WOODLANDS
5603,560612,1.37890791374409,103.838602654716,1,0,0,ANG MO KIO
5604,470612,1.3316586704976,103.915937361546,0,1,0,BEDOK
5605,680612,1.40000866051722,103.744352713589,0,0,0,CHOA CHU KANG
5606,120612,1.303442198537,103.768633365525,0,0,0,CLEMENTI
5607,510612,1.3746298510128,103.942021009739,0,0,0,PASIR RIS
5608,530612,1.36937464075336,103.885328069276,0,0,0,HOUGANG
5609,640612,1.33939662639215,103.700668722875,0,0,0,JURONG WEST
5610,670612,1.38402104593465,103.761034236428,0,0,0,BUKIT PANJANG
5611,730612,1.43508189271048,103.796733054808,0,0,0,WOODLANDS
5612,760612,1.42036475237606,103.835413304775,0,0,0,YISHUN
5613,821612,1.40416431665459,103.909117742952,0,0,0,PUNGGOL
5614,822612,1.40493858379942,103.908157161266,0,0,0,PUNGGOL
5615,823612,1.40507771619281,103.90775993572,0,0,0,PUNGGOL
5616,824612,1.40472652611435,103.907623552659,1,0,0,PUNGGOL
5617,670613,1.38436672930183,103.762046231912,0,0,0,BUKIT PANJANG
5618,120613,1.30373748080136,103.767838195196,0,0,0,CLEMENTI
5619,510613,1.37499586404528,103.941510592544,0,0,0,PASIR RIS
5620,730613,1.4344285097579,103.796826266544,0,0,0,WOODLANDS
5621,760613,1.42006663484074,103.835283676505,0,0,0,YISHUN
5622,821613,1.40442051976244,103.907861033253,0,0,0,PUNGGOL
5623,472613,1.3327873115852,103.918222316133,0,0,0,BEDOK
5624,822613,1.40427710253969,103.90827778637,1,0,0,PUNGGOL
5625,823613,1.40398321711595,103.908663894394,0,0,0,PUNGGOL
5626,560614,1.37796930547009,103.839217148059,0,0,0,ANG MO KIO
5627,470614,1.332409040218,103.916788909074,0,0,0,BEDOK
5628,680614,1.40106749729864,103.744024958299,0,0,0,CHOA CHU KANG
5629,510614,1.37569025647343,103.941594146207,0,0,0,PASIR RIS
5630,530614,1.36914010573801,103.8846969292,0,0,0,HOUGANG
5631,670614,1.38454850292013,103.760865902822,0,0,0,BUKIT PANJANG
5632,760614,1.4198290672055,103.836032497982,0,0,0,YISHUN
5633,821614,1.40358421163654,103.909264059421,0,0,0,PUNGGOL
5634,822614,1.40290323653965,103.910057537905,0,0,0,PUNGGOL
5635,560615,1.37746341295119,103.839130090374,1,0,0,ANG MO KIO
5636,680615,1.40089907208214,103.744889705072,0,0,1,CHOA CHU KANG
5637,530615,1.36861360410086,103.88493791631,0,0,0,HOUGANG
5638,730615,1.43408170813881,103.796662417315,0,0,0,WOODLANDS
5639,760615,1.4196134507191,103.835476274579,0,0,0,YISHUN
5640,821615,1.40386056428575,103.909541012348,0,0,0,PUNGGOL
5641,822615,1.40374587144445,103.909882888515,0,0,0,PUNGGOL
5642,823615,1.40355883669341,103.910153513143,0,0,0,PUNGGOL
5643,470616,1.33182713238417,103.914991045591,0,0,0,BEDOK
5644,680616,1.39959239449991,103.744711678054,0,0,0,CHOA CHU KANG
5645,530616,1.36888651247082,103.883561152084,0,0,0,HOUGANG
5646,670616,1.38482207165437,103.761181895733,0,0,0,BUKIT PANJANG
5647,730616,1.4343227615451,103.795844279939,0,0,1,WOODLANDS
5648,760616,1.4196668805325,103.834890681721,0,0,0,YISHUN
5649,560617,1.37751709681128,103.838053184066,0,0,0,ANG MO KIO
5650,470617,1.33312757781896,103.91651174393,0,0,0,BEDOK
5651,680617,1.40047053163504,103.746343470361,0,0,0,CHOA CHU KANG
5652,530617,1.3692978923853,103.883826832419,0,0,0,HOUGANG
5653,730617,1.43389740955882,103.795730926437,0,0,0,WOODLANDS
5654,760617,1.41930445040926,103.835328695336,0,0,0,YISHUN
5655,821617,1.40232925703382,103.911811406545,0,0,0,PUNGGOL
5656,822617,1.40215672985744,103.912147845948,0,0,0,PUNGGOL
5657,560618,1.37795244011691,103.83844686462,1,0,0,ANG MO KIO
5658,680618,1.4003500962761,103.746992957921,0,0,0,CHOA CHU KANG
5659,530618,1.36954817029527,103.884137210291,0,0,0,HOUGANG
5660,640618,1.34155375023574,103.700502752743,0,0,0,JURONG WEST
5661,670618,1.38526615646952,103.761287937355,0,0,0,BUKIT PANJANG
5662,730618,1.43364088827247,103.796644189543,0,0,0,WOODLANDS
5663,760618,1.4187353006021,103.835703280669,1,0,0,YISHUN
5664,821618,1.40112635117272,103.912462739151,0,0,0,PUNGGOL
5665,822618,1.40146581977448,103.9121219516,0,0,0,PUNGGOL
5666,823618,1.40168628797854,103.911815829329,0,0,0,PUNGGOL
5667,470619,1.33345012881091,103.917708768303,0,1,0,BEDOK
5668,680619,1.40025308306096,103.74757923589,0,0,0,CHOA CHU KANG
5669,530619,1.36984770803551,103.883701202398,0,0,0,HOUGANG
5670,640619,1.34151734586068,103.69989937466,0,0,0,JURONG WEST
5671,730619,1.43343677091965,103.79805544789,0,0,0,WOODLANDS
5672,822619,1.4028812272329,103.911042035521,0,0,0,PUNGGOL
5673,823619,1.40239328837618,103.910696806603,0,0,0,PUNGGOL
5674,824619,1.40211730418562,103.911081490497,0,0,0,PUNGGOL
5675,140062,1.29849315572286,103.797091217553,0,0,0,QUEENSTOWN
5676,370062,1.326222259788,103.887117045252,0,0,0,GEYLANG
5677,390062,1.3076509314131,103.889069356653,1,0,0,GEYLANG
5678,320062,1.32811740290432,103.857554640243,0,0,0,KALLANG / WHAMPOA
5679,310062,1.33630140095745,103.85148836375,1,0,0,TOA PAYOH
5680,440062,1.30267023304987,103.909040353592,1,0,0,MARINE PARADE
5681,100062,1.2752454314411,103.811106662751,1,0,0,BUKIT MERAH
5682,560620,1.38244082944044,103.839546376827,1,0,0,ANG MO KIO
5683,470620,1.33433432226397,103.917712559288,0,1,0,BEDOK
5684,670620,1.38585558267615,103.761737460728,0,0,0,BUKIT PANJANG
5685,650620,1.34970536621826,103.748403180472,1,0,0,BUKIT BATOK
5686,680620,1.39957666181485,103.747100331609,0,0,0,CHOA CHU KANG
5687,530620,1.3701440065551,103.883968140531,0,0,0,HOUGANG
5688,640620,1.34145472885006,103.699481732903,0,0,0,JURONG WEST
5689,730620,1.43342596098074,103.798861660947,0,0,0,WOODLANDS
5690,760620,1.41892355153058,103.834674162856,0,0,0,YISHUN
5691,560621,1.3830287591126,103.840669099959,0,0,0,ANG MO KIO
5692,470621,1.334527450026,103.916865046091,0,0,0,BEDOK
5693,650621,1.35022916499468,103.748340672674,1,0,0,BUKIT BATOK
5694,680621,1.39914640891261,103.747205206781,0,0,0,CHOA CHU KANG
5695,530621,1.36991763773226,103.883193094527,0,0,0,HOUGANG
5696,670621,1.38602106063185,103.762854282454,0,0,0,BUKIT PANJANG
5697,730621,1.43411191997483,103.798080046893,0,0,0,WOODLANDS
5698,760621,1.41866701105824,103.835186975512,0,0,0,YISHUN
5699,560622,1.382064341745,103.839741864292,1,0,0,ANG MO KIO
5700,470622,1.3340607503551,103.916898741089,0,0,0,BEDOK
5701,650622,1.35071643799739,103.748496406191,0,0,0,BUKIT BATOK
5702,730622,1.43435618209184,103.798619620908,0,1,0,WOODLANDS
5703,760622,1.41834281775212,103.835022881174,0,0,0,YISHUN
5704,821622,1.39992780139037,103.911046885541,0,0,0,PUNGGOL
5705,822622,1.40034369782027,103.91054120733,0,0,0,PUNGGOL
5706,823622,1.4006620149821,103.910914385755,0,0,0,PUNGGOL
5707,560623,1.38265184651407,103.840858094028,0,0,0,ANG MO KIO
5708,650623,1.35083158876979,103.749372545514,0,0,0,BUKIT BATOK
5709,530623,1.37051387277512,103.882323502346,0,0,0,HOUGANG
5710,640623,1.34032757892166,103.698247310085,0,0,0,JURONG WEST
5711,670623,1.38625610118184,103.762201338577,0,0,0,BUKIT PANJANG
5712,730623,1.43484925635895,103.798922420494,0,0,1,WOODLANDS
5713,821623,1.39988482536912,103.91189638413,0,0,0,PUNGGOL
5714,822623,1.39935935540286,103.911836712507,0,0,0,PUNGGOL
5715,823623,1.39963286520916,103.911458504685,0,0,0,PUNGGOL
5716,650624,1.35134146122049,103.749508645854,0,0,0,BUKIT BATOK
5717,640624,1.34078438355043,103.697876125215,0,0,0,JURONG WEST
5718,670624,1.38624340292657,103.76183758098,0,0,1,BUKIT PANJANG
5719,760624,1.41807789053212,103.835582914002,0,0,0,YISHUN
5720,822624,1.40073958769672,103.911717542004,0,0,0,PUNGGOL
5721,732624,1.43477316982474,103.799944828159,0,0,0,WOODLANDS
5722,823624,1.40049144817147,103.911982951019,0,0,0,PUNGGOL
5723,560625,1.38219867741921,103.841211533475,0,0,0,ANG MO KIO
5724,470625,1.33395544899311,103.916133688599,0,0,0,BEDOK
5725,530625,1.37009813015482,103.881671281308,0,0,0,HOUGANG
5726,640625,1.34152011714806,103.698796952856,0,0,0,JURONG WEST
5727,670625,1.38563406119189,103.760361050815,0,0,0,BUKIT PANJANG
5728,760625,1.41817361528574,103.836190364674,0,0,0,YISHUN
5729,732625,1.43341655022559,103.800012747868,0,0,0,WOODLANDS
5730,470626,1.33436836445678,103.915682191976,0,0,0,BEDOK
5731,650626,1.35171974901975,103.749022783849,0,0,0,BUKIT BATOK
5732,680626,1.39832082870875,103.745878081637,0,0,0,CHOA CHU KANG
5733,670626,1.38547480834709,103.759880549321,0,0,0,BUKIT PANJANG
5734,730626,1.43344635284838,103.800558138968,0,0,0,WOODLANDS
5735,760626,1.41749366890869,103.835749017424,0,0,0,YISHUN
5736,560627,1.38183547752751,103.841369094655,1,0,0,ANG MO KIO
5737,470627,1.33396186689746,103.915599319144,0,0,0,BEDOK
5738,680627,1.39793012120062,103.746086127522,0,0,0,CHOA CHU KANG
5739,530627,1.36921863405824,103.881883113541,0,0,0,HOUGANG
5740,640627,1.34196774823686,103.698889711132,0,0,0,JURONG WEST
5741,510627,1.37962686332574,103.940582032379,0,0,0,PASIR RIS
5742,670627,1.38553502172905,103.759378313644,0,0,0,BUKIT PANJANG
5743,730627,1.43348537327986,103.801180391147,0,0,0,WOODLANDS
5744,470628,1.33489723692503,103.915006751045,0,1,0,BEDOK
5745,650628,1.35146739480931,103.749837547956,0,0,0,BUKIT BATOK
5746,530628,1.36956178513922,103.880507506392,0,0,0,HOUGANG
5747,640628,1.34220416672257,103.699447645211,0,0,0,JURONG WEST
5748,510628,1.37901367188497,103.940999736355,0,0,0,PASIR RIS
5749,760628,1.41807802756009,103.836957262586,0,0,0,YISHUN
5750,731628,1.43497477389557,103.800850684514,0,0,0,WOODLANDS
5751,732628,1.43412770626454,103.800617061683,0,0,0,WOODLANDS
5752,560629,1.38010465081465,103.840408680468,0,0,0,ANG MO KIO
5753,470629,1.33439908281466,103.914501162624,0,0,0,BEDOK
5754,530629,1.36995412441592,103.881217930961,0,0,0,HOUGANG
5755,640629,1.34251756766153,103.699667819397,0,0,1,JURONG WEST
5756,510629,1.37900666267017,103.940572426576,0,0,0,PASIR RIS
5757,670629,1.38652802373559,103.759278980746,0,0,0,BUKIT PANJANG
5758,730629,1.43412645158437,103.801200901409,0,0,0,WOODLANDS
5759,760629,1.41839680437318,103.837739340409,0,0,0,YISHUN
5760,140063,1.29882088823232,103.797091199831,0,0,0,QUEENSTOWN
5761,460063,1.32606796383517,103.921449885887,0,0,0,BEDOK
5762,370063,1.32653264801057,103.886633644182,0,0,0,GEYLANG
5763,330063,1.32100020851204,103.868321383856,0,0,0,KALLANG / WHAMPOA
5764,461063,1.32378410132248,103.939938951727,0,0,0,BEDOK
5765,380063,1.31659507864197,103.879545641729,1,0,0,GEYLANG
5766,600063,1.32102712835424,103.73951436112,0,0,0,JURONG EAST
5767,151063,1.28965100014149,103.815399530717,1,0,0,BUKIT MERAH
5768,152063,1.28907506834277,103.815318433481,1,0,0,BUKIT MERAH
5769,560630,1.38054138917049,103.841068277331,0,0,0,ANG MO KIO
5770,530630,1.37028550123907,103.881064208977,0,0,0,HOUGANG
5771,510630,1.3783821527515,103.941096778597,0,0,0,PASIR RIS
5772,670630,1.38668548319749,103.759758915377,0,0,0,BUKIT PANJANG
5773,730630,1.43459740049636,103.801501088314,0,0,0,WOODLANDS
5774,760630,1.41801913333461,103.837784321062,0,0,0,YISHUN
5775,560631,1.3795572819161,103.840735651035,0,0,0,ANG MO KIO
5776,470631,1.33295923556348,103.914941831232,0,1,1,BEDOK
5777,530631,1.37069136628932,103.881518580726,0,0,0,HOUGANG
5778,640631,1.34329710152481,103.700240981582,0,0,0,JURONG WEST
5779,510631,1.37889015464227,103.940140226886,0,0,0,PASIR RIS
5780,730631,1.4353213863108,103.80139895983,0,1,0,WOODLANDS
5781,760631,1.41835313714077,103.838412790486,0,0,0,YISHUN
5782,560632,1.37999943101882,103.841407224475,0,0,0,ANG MO KIO
5783,470632,1.33205094618817,103.914145075793,0,1,0,BEDOK
5784,680632,1.39669111215807,103.748579728146,0,0,0,CHOA CHU KANG
5785,530632,1.37056742582058,103.880591936414,0,0,0,HOUGANG
5786,510632,1.37863961678247,103.939853922321,0,0,0,PASIR RIS
5787,200632,1.30606601392047,103.854501603493,0,0,0,CENTRAL AREA
5788,730632,1.43580424262987,103.801841686021,0,0,0,WOODLANDS
5789,760632,1.41856736783462,103.839186937262,0,0,0,YISHUN
5790,821632,1.40069547828802,103.913340040874,0,0,0,PUNGGOL
5791,822632,1.40084327296158,103.913134667895,0,0,0,PUNGGOL
5792,823632,1.40099011670965,103.912928182723,0,0,0,PUNGGOL
5793,560633,1.38120447407275,103.842513754208,1,0,0,ANG MO KIO
5794,410633,1.33038893767295,103.905220931674,0,0,0,BEDOK
5795,680633,1.39669074814578,103.749255216403,0,0,0,CHOA CHU KANG
5796,530633,1.36982607247094,103.879317363374,0,0,1,HOUGANG
5797,640633,1.34326081308615,103.69933430697,0,0,1,JURONG WEST
5798,510633,1.37800945142578,103.940686625895,0,1,0,PASIR RIS
5799,200633,1.30570669675965,103.854943251549,0,0,0,CENTRAL AREA
5800,730633,1.43558817981973,103.802367582845,0,0,0,WOODLANDS
5801,671633,1.38558640738414,103.758340839001,0,0,0,BUKIT PANJANG
5802,822633,1.40122179000773,103.913397046937,0,0,0,PUNGGOL
5803,672633,1.38516970673292,103.758529145929,1,0,0,BUKIT PANJANG
5804,673633,1.38473473131824,103.759217747785,0,0,0,BUKIT PANJANG
5805,410634,1.33016740105574,103.904849291949,0,0,0,BEDOK
5806,530634,1.37007302987192,103.878439386184,0,0,0,HOUGANG
5807,510634,1.37757926860245,103.9406595852,0,0,0,PASIR RIS
5808,200634,1.30606039060551,103.855108751218,0,0,1,CENTRAL AREA
5809,730634,1.43626628875804,103.802942658182,0,1,0,WOODLANDS
5810,760634,1.41893026318493,103.83910011003,0,0,0,YISHUN
5811,671634,1.38579809218637,103.757614659363,0,0,0,BUKIT PANJANG
5812,672634,1.38611988630201,103.758328624429,0,0,0,BUKIT PANJANG
5813,560635,1.38076896104696,103.842378423538,1,0,0,ANG MO KIO
5814,410635,1.33068372884462,103.904877008786,1,0,0,BEDOK
5815,680635,1.39737094150025,103.749602912203,0,0,0,CHOA CHU KANG
5816,530635,1.37021230394545,103.879116218813,1,0,0,HOUGANG
5817,640635,1.34279328774637,103.698397020217,0,0,1,JURONG WEST
5818,510635,1.37740414141217,103.940322697017,0,0,0,PASIR RIS
5819,200635,1.30658850181781,103.855218716278,0,0,1,CENTRAL AREA
5820,730635,1.43649705557815,103.80230059441,0,0,0,WOODLANDS
5821,760635,1.4192307037507,103.838982110985,0,0,1,YISHUN
5822,821635,1.40094910812947,103.913777389579,0,0,0,PUNGGOL
5823,671635,1.38656225824527,103.757208072494,0,0,0,BUKIT PANJANG
5824,822635,1.40079994425428,103.913980942913,0,0,0,PUNGGOL
5825,410636,1.3310525697305,103.904387017176,0,0,0,BEDOK
5826,680636,1.39727775331581,103.748932039354,0,0,0,CHOA CHU KANG
5827,530636,1.37061271157512,103.879209065676,0,0,0,HOUGANG
5828,200636,1.30630673276789,103.855387281341,0,0,0,CENTRAL AREA
5829,821636,1.40025421293811,103.91395378831,0,0,0,PUNGGOL
5830,822636,1.4004079262324,103.913750542513,0,0,0,PUNGGOL
5831,672636,1.38762470759976,103.758331445094,0,0,0,BUKIT PANJANG
5832,673636,1.38743454593269,103.759118571415,0,0,0,BUKIT PANJANG
5833,560637,1.38036187235317,103.842334616577,0,0,0,ANG MO KIO
5834,410637,1.33106690592689,103.903932625793,0,0,0,BEDOK
5835,680637,1.3973795253429,103.748139020342,0,0,0,CHOA CHU KANG
5836,200637,1.30702756018287,103.855527541511,0,0,1,CENTRAL AREA
5837,730637,1.43742721455349,103.802633306153,0,0,0,WOODLANDS
5838,760637,1.42006905115522,103.839133252307,0,0,0,YISHUN
5839,821637,1.39969367240436,103.91459704801,0,0,0,PUNGGOL
5840,822637,1.3994959700372,103.914954508817,0,0,1,PUNGGOL
5841,823637,1.39917980664379,103.915006560993,0,0,0,PUNGGOL
5842,824637,1.3990576199104,103.915464678932,0,0,0,PUNGGOL
5843,560638,1.38047559647224,103.843567764408,1,0,0,ANG MO KIO
5844,410638,1.33144530032841,103.904434816269,0,0,0,BEDOK
5845,680638,1.39780651380058,103.748372512668,0,0,0,CHOA CHU KANG
5846,530638,1.37085850906468,103.878681068779,0,0,0,HOUGANG
5847,510638,1.37615850070305,103.94083860049,0,0,0,PASIR RIS
5848,730638,1.43671737829561,103.803192512642,0,0,0,WOODLANDS
5849,760638,1.42025912183945,103.838566299942,0,0,0,YISHUN
5850,822638,1.39982443379455,103.915138951352,0,0,0,PUNGGOL
5851,823638,1.39967633454267,103.915391620725,0,0,0,PUNGGOL
5852,560639,1.37993407100545,103.84246297225,0,0,0,ANG MO KIO
5853,410639,1.33166324925224,103.904625609758,1,0,0,BEDOK
5854,650639,1.34925602280733,103.752037439341,0,0,0,BUKIT BATOK
5855,680639,1.39782195310177,103.748998032412,0,0,0,CHOA CHU KANG
5856,640639,1.34069571720843,103.696884325523,0,0,0,JURONG WEST
5857,510639,1.3766676965195,103.939880592625,0,0,0,PASIR RIS
5858,200639,1.30775082189872,103.855203622089,0,0,1,CENTRAL AREA
5859,730639,1.43763312098352,103.803232348897,0,0,0,WOODLANDS
5860,140064,1.29930999795442,103.797234577507,0,0,0,QUEENSTOWN
5861,370064,1.32698404492367,103.887148432844,0,0,0,GEYLANG
5862,320064,1.32853234946813,103.857852465902,0,0,0,KALLANG / WHAMPOA
5863,330064,1.32034663718702,103.86834750594,0,0,0,KALLANG / WHAMPOA
5864,600064,1.32137890995417,103.739779356356,0,0,0,JURONG EAST
5865,100064,1.27450639323765,103.810535503194,1,0,0,BUKIT MERAH
5866,160064,1.28351299106912,103.833600594268,0,0,0,BUKIT MERAH
5867,410640,1.33210132151895,103.904953194958,0,0,0,BEDOK
5868,680640,1.39780253841646,103.749623257764,0,0,0,CHOA CHU KANG
5869,530640,1.37132149112554,103.879755705161,0,0,0,HOUGANG
5870,640640,1.34012982685638,103.696648260479,0,0,1,JURONG WEST
5871,510640,1.37578465528493,103.94043022067,0,0,0,PASIR RIS
5872,200640,1.30743547948389,103.854713903431,0,0,0,CENTRAL AREA
5873,760640,1.42106180523936,103.838806521089,0,0,0,YISHUN
5874,410641,1.33175277099147,103.90523702529,0,0,0,BEDOK
5875,530641,1.37127600641449,103.880058705708,0,0,0,HOUGANG
5876,640641,1.34066811398303,103.696356784294,0,0,0,JURONG WEST
5877,822641,1.39879210176291,103.91662522758,1,0,0,PUNGGOL
5878,823641,1.3989402044243,103.916372554304,0,0,1,PUNGGOL
5879,560642,1.37794352430397,103.840479239853,0,0,0,ANG MO KIO
5880,410642,1.33127359772764,103.905592578253,0,0,0,BEDOK
5881,680642,1.39839626401986,103.749200958426,0,0,0,CHOA CHU KANG
5882,530642,1.37169878879803,103.879948293051,1,0,0,HOUGANG
5883,640642,1.34036989694199,103.695839824959,0,0,0,JURONG WEST
5884,510642,1.37755615779337,103.938410399087,0,0,0,PASIR RIS
5885,200642,1.30778051437061,103.856495249944,0,0,0,CENTRAL AREA
5886,821642,1.39816276188602,103.916714233829,0,0,0,PUNGGOL
5887,822642,1.39828453335364,103.916255328466,0,0,0,PUNGGOL
5888,824642,1.39879750995963,103.915845691856,0,0,0,PUNGGOL
5889,560643,1.3775062692911,103.840557182306,0,0,0,ANG MO KIO
5890,410643,1.33091027626006,103.905857348536,0,0,1,BEDOK
5891,680643,1.39856129024064,103.748604386179,0,0,0,CHOA CHU KANG
5892,530643,1.37154552599116,103.880619942257,0,0,0,HOUGANG
5893,640643,1.33925229393405,103.695690186551,0,0,0,JURONG WEST
5894,510643,1.37775639575708,103.937965154187,0,0,0,PASIR RIS
5895,820643,1.39731946011017,103.916018571836,0,0,1,PUNGGOL
5896,760643,1.42133515867973,103.837436986724,0,0,0,YISHUN
5897,410644,1.33069532832257,103.90562160069,0,0,0,BEDOK
5898,640644,1.33959189050404,103.696357637705,0,0,0,JURONG WEST
5899,730644,1.43690908549732,103.801599442682,0,0,0,WOODLANDS
5900,760644,1.42170773456657,103.837474519148,0,0,0,YISHUN
5901,530645,1.37175994350777,103.88145598567,0,0,0,HOUGANG
5902,410645,1.33167117872807,103.906537912581,0,0,0,BEDOK
5903,640645,1.33903532010243,103.696461338372,0,0,0,JURONG WEST
5904,510645,1.37841964903681,103.937790479995,0,0,0,PASIR RIS
5905,820645,1.39777616974228,103.916277438,0,0,0,PUNGGOL
5906,730645,1.43705047335975,103.800942560385,0,0,0,WOODLANDS
5907,761645,1.42217797659502,103.83859814121,0,0,0,YISHUN
5908,410646,1.33127394793618,103.906171497468,0,0,0,BEDOK
5909,640646,1.33946114326104,103.697110638396,0,0,0,JURONG WEST
5910,510646,1.37808319671689,103.938173011726,0,0,0,PASIR RIS
5911,820646,1.398148804861,103.915780890415,0,0,0,PUNGGOL
5912,730646,1.43760681675827,103.800402340562,0,0,0,WOODLANDS
5913,510647,1.37849109078196,103.939101687211,0,0,0,PASIR RIS
5914,820647,1.39806307135608,103.915453266532,0,0,0,PUNGGOL
5915,760647,1.42256413262012,103.837273860608,0,0,0,YISHUN
5916,560648,1.37823859353841,103.843719728887,1,0,0,ANG MO KIO
5917,530648,1.37212621537163,103.87979354211,1,0,0,HOUGANG
5918,410648,1.33231453771743,103.905520202093,0,0,0,BEDOK
5919,510648,1.37880739053832,103.938681928816,0,0,0,PASIR RIS
5920,820648,1.3976923979029,103.915171969573,0,0,1,PUNGGOL
5921,730648,1.43830310413041,103.801474036067,0,0,1,WOODLANDS
5922,641648,1.3383278088889,103.697637928279,0,0,0,JURONG WEST
5923,642648,1.3383876917868,103.698192617992,0,0,0,JURONG WEST
5924,643648,1.33896761050208,103.697949800478,0,0,0,JURONG WEST
5925,560649,1.37776263842074,103.843782193293,1,0,0,ANG MO KIO
5926,410649,1.33237199569139,103.906117409993,0,0,0,BEDOK
5927,510649,1.3784409324757,103.938311762284,0,0,0,PASIR RIS
5928,820649,1.39723823677621,103.914915439766,0,0,0,PUNGGOL
5929,730649,1.43893593743693,103.800962457948,0,0,0,WOODLANDS
5930,641649,1.33802845810167,103.697356787497,0,0,0,JURONG WEST
5931,642649,1.33796673439806,103.698122457656,0,0,0,JURONG WEST
5932,140065,1.29959485848543,103.796748250051,0,0,0,QUEENSTOWN
5933,370065,1.32740031002016,103.887203611284,0,0,0,GEYLANG
5934,320065,1.3282038156885,103.857971481146,0,0,0,KALLANG / WHAMPOA
5935,330065,1.31969547154613,103.868364964604,0,0,0,KALLANG / WHAMPOA
5936,440065,1.30340547617434,103.909734447292,0,0,0,MARINE PARADE
5937,460065,1.32467852779302,103.939770313241,0,0,0,BEDOK
5938,600065,1.32196883899939,103.739225882156,0,0,0,JURONG EAST
